23.195708,72.621343,62.7,4.1
23.195655,72.621183,63.1,4.1
23.195601,72.621021,63.6,4.1
23.195545,72.620857,63.2,4.1
23.195479,72.620701,62.7,4.1
23.195412,72.620551,62.2,4.1
23.195337,72.620409,62,4.1
23.195265,72.620264,61.9,4.1
23.195191,72.620111,61.9,4.1
23.195127,72.619957,61.5,4.1
23.195061,72.619808,61.7,4.1
23.194992,72.619659,61.3,4.1
23.194925,72.61951,62.3,4.1
23.194853,72.619354,62.2,4.1
23.194788,72.619205,61.9,4.1
23.194719,72.619058,61.9,4.1
23.194651,72.618908,61.8,4.1
23.19458,72.618757,61.3,4.1
23.194511,72.618612,62.4,4.1
23.194442,72.618463,62,4.1
23.194361,72.618313,64.6,4.1
23.194284,72.618159,61.3,4.1
23.194215,72.61802,61.6,4.1
23.194141,72.617879,62.4,4.1
23.194067,72.617733,62.5,4.1
23.193989,72.617581,63,4.1
23.19391,72.617433,63.7,4.1
23.193835,72.617276,62.7,4.1
23.193752,72.617129,61.6,4.1
23.193679,72.616988,61.1,4.1
23.193603,72.616849,60.7,4.1
23.193527,72.616702,59.4,4.1
23.193462,72.616561,56.6,4.1
23.19339,72.616426,52.2,4.1
23.193326,72.616303,47.3,4.1
23.193267,72.616194,41.9,4.1
23.193214,72.6161,35.8,4.1
23.19317,72.616018,28.8,4.1
23.193133,72.615955,21.1,4.1
23.193107,72.615908,13.9,4.1
23.19309,72.61588,12.5,4.1
23.193073,72.615856,12.2,4.1
23.193061,72.615828,14.4,4.1
23.193047,72.615793,17.9,4.1
23.193023,72.61575,21.3,4.1
23.192991,72.615698,24.7,4.1
23.192954,72.615644,28.2,4.1
23.192921,72.615574,30.6,4.1
23.192887,72.615504,30.6,4.1
23.192851,72.615428,30.7,4.1
23.192818,72.615358,32.8,4.1
23.192778,72.615276,35.1,4.1
23.192736,72.615195,37.7,4.1
23.192693,72.615105,38.5,4.1
23.192644,72.615017,40.6,4.1
23.192593,72.614921,41.6,4.1
23.192547,72.614823,44.9,4.1
23.192482,72.614716,46.9,4.1
23.192422,72.614607,48.9,4.1
23.192367,72.614493,48.1,4.1
23.192305,72.614377,49.8,4.1
23.192238,72.614257,49.8,4.1
23.192174,72.614138,51,4.1
23.192107,72.614013,52.4,4.1
23.192037,72.613899,54.3,4.1
23.191964,72.613769,56.3,4.1
23.191892,72.613634,57.6,4.1
23.191811,72.613504,56.2,4.1
23.19175,72.613365,58.4,4.1
23.191681,72.613234,59.6,4.1
23.191605,72.613098,59.3,4.1
23.191533,72.612958,59.6,4.1
23.191455,72.612815,60.9,4.1
23.191382,72.612665,61.2,4.1
23.191304,72.61252,61.7,4.1
23.191243,72.612375,62.3,4.1
23.191162,72.612233,62.7,4.1
23.191076,72.612086,63.1,4.1
23.190996,72.611942,64.6,4.1
23.19091,72.611794,63.3,4.1
23.190824,72.611652,64,4.1
23.190741,72.611505,64.7,4.1
23.19066,72.611355,66,4.1
23.190581,72.611195,65.6,4.1
23.190502,72.61104,65.7,4.1
23.190415,72.610885,64.8,4.1
23.190345,72.610733,66.8,4.2
23.19026,72.610571,67.5,4.2
23.190177,72.6104,67.2,4.2
23.190091,72.61024,68.6,4.2
23.19,72.610074,65.8,4.2
23.189918,72.609918,67.2,4.2
23.189831,72.609759,68,4.2
23.189748,72.609597,68.4,4.2
23.189666,72.609433,68,4.2
23.189574,72.609276,67.6,4.2
23.189488,72.609111,67.7,4.2
23.189408,72.608953,67.6,4.2
23.189319,72.60879,65.3,4.2
23.189235,72.608643,67.9,4.2
23.189149,72.608477,67.4,4.2
23.189065,72.608317,67.5,4.2
23.18898,72.608161,67.1,4.2
23.188899,72.608005,66.2,4.2
23.188813,72.607847,67.2,4.2
23.188727,72.607683,66.6,4.2
23.188647,72.607526,66.6,4.2
23.188564,72.607367,66.3,4.2
23.18848,72.60721,66.6,4.2
23.188402,72.607055,66,4.2
23.188319,72.606902,66.1,4.2
23.188234,72.606746,65.1,4.2
23.188154,72.606593,65.3,4.2
23.188067,72.606436,65.4,4.2
23.187992,72.606284,65.2,4.2
23.187914,72.606132,64.9,4.2
23.187831,72.605972,65.5,4.2
23.187742,72.605816,65.1,4.2
23.187659,72.60566,66.2,4.2
23.187571,72.605504,66.9,4.2
23.187486,72.60535,67.5,4.2
23.187406,72.605194,68,4.2
23.187328,72.605039,68.2,4.2
23.187239,72.604877,64.9,4.2
23.187158,72.604725,64,4.2
23.187079,72.60458,67.9,4.2
23.186995,72.60442,68.8,4.2
23.186907,72.60426,69.8,4.2
23.186818,72.604094,70,4.2
23.18672,72.603927,70.7,4.2
23.186627,72.603756,70.1,4.2
23.18654,72.603589,71.4,4.2
23.186455,72.603422,70.1,4.2
23.186361,72.603254,70.2,4.2
23.186274,72.603085,70.2,4.2
23.186189,72.602919,70.3,4.2
23.186093,72.602746,69.8,4.2
23.186,72.602584,70.1,4.2
23.185912,72.602416,70.3,4.2
23.185824,72.602255,70.2,4.2
23.185736,72.602091,70.1,4.2
23.185651,72.60193,70.2,4.2
23.185562,72.601764,69.7,4.2
23.185474,72.601599,69.3,4.2
23.185384,72.601442,69.1,4.2
23.185295,72.601283,68.8,4.2
23.185209,72.601123,67.8,4.2
23.185123,72.600966,67.8,4.2
23.18504,72.600808,68.1,4.2
23.184954,72.600648,68.4,4.2
23.184872,72.600486,69,4.2
23.184787,72.600323,69.3,4.2
23.184705,72.600157,69.4,4.2
23.184623,72.599991,70.4,4.2
23.184538,72.59983,70.3,4.2
23.184453,72.599662,70,4.2
23.184365,72.599499,69.6,4.2
23.184278,72.599334,68.7,4.2
23.184196,72.599173,68.3,4.2
23.184112,72.599003,67.1,4.2
23.184034,72.598845,66.3,4.2
23.183955,72.598692,66.3,4.2
23.183872,72.598538,67.4,4.2
23.183782,72.598379,67.5,4.2
23.183698,72.598224,68,4.2
23.183615,72.598063,68.4,4.2
23.183522,72.597899,68.4,4.2
23.183422,72.59773,68.7,4.2
23.183337,72.59757,68.5,4.2
23.183251,72.597409,67.8,4.2
23.18317,72.597252,67.3,4.2
23.183086,72.597096,67.1,4.2
23.183004,72.59694,67.5,4.2
23.182928,72.596791,66.6,4.2
23.182836,72.59663,65.9,4.2
23.182743,72.59647,65.9,4.2
23.182654,72.596309,65.7,4.2
23.182569,72.596155,65.5,4.2
23.182487,72.595999,65.3,4.2
23.182405,72.595847,65.7,4.2
23.182322,72.595696,65.7,4.2
23.182238,72.595541,66,4.2
23.182156,72.595387,66.4,4.2
23.182071,72.595234,66.9,4.2
23.181985,72.59508,67.4,4.2
23.181901,72.594924,68.1,4.2
23.181812,72.594764,68.5,4.2
23.181729,72.594601,69.2,4.2
23.181641,72.594442,69.5,4.2
23.181549,72.594281,70.5,4.2
23.181456,72.594117,71,4.2
23.181366,72.593954,71.3,4.2
23.181276,72.593786,71.1,4.2
23.181183,72.593608,71.4,4.2
23.181093,72.593435,72.1,4.2
23.181,72.593268,71.9,4.2
23.180907,72.593097,72.8,4.2
23.180822,72.592922,72.8,4.2
23.180735,72.592751,73.7,4.2
23.180643,72.592577,73.8,4.2
23.180546,72.592403,73.4,4.2
23.180454,72.592229,72.9,4.2
23.180362,72.592055,72.2,4.2
23.180271,72.591885,73,4.2
23.180181,72.59171,71.8,4.2
23.180096,72.591549,72.3,4.2
23.180009,72.591378,72,4.2
23.179921,72.591211,72.4,4.2
23.179828,72.591034,72.2,4.2
23.179734,72.590866,71.7,4.2
23.179641,72.590702,71.7,4.2
23.179547,72.590536,72,4.2
23.179451,72.590368,72.7,4.2
23.179357,72.590195,71.8,4.2
23.179266,72.590026,71,4.2
23.179183,72.589874,70.4,4.2
23.179092,72.58971,69.7,4.2
23.179004,72.589539,68.8,4.2
23.178916,72.589378,68.3,4.2
23.178826,72.589215,67.7,4.2
23.178741,72.589056,66.3,4.2
23.178659,72.588897,65.9,4.2
23.178573,72.588744,65.5,4.2
23.17849,72.588591,64.7,4.2
23.17842,72.588437,63.9,4.2
23.178337,72.588287,63.5,4.2
23.178262,72.588138,63.8,4.2
23.178177,72.587989,61.6,4.2
23.178101,72.587846,61.1,4.2
23.178021,72.587694,60.6,4.2
23.177948,72.587553,59.8,4.2
23.177872,72.587415,56.2,4.2
23.177804,72.587281,56.3,4.2
23.177734,72.587149,55.2,4.2
23.177662,72.587021,51.9,4.2
23.177598,72.586902,48,4.2
23.177537,72.58679,43.5,4.2
23.177485,72.586694,38.6,4.2
23.17743,72.586605,33.7,4.2
23.177389,72.586529,29.4,4.2
23.177352,72.586462,23.4,4.2
23.177324,72.586411,18.1,4.2
23.177305,72.586374,16.1,4.2
23.177283,72.58634,11.7,4.2
23.177271,72.586314,10.6,4.2
23.17726,72.586294,6.7,4.2
23.177248,72.586278,3.1,4.2
23.177234,72.586273,3,4.2
23.177232,72.586268,4.1,4.2
23.177227,72.586257,8.5,4.2
23.177215,72.586236,9.9,4.2
23.177209,72.586212,10.7,4.2
23.177195,72.58619,10.5,4.2
23.177182,72.586163,11,4.2
23.177168,72.586134,11.6,4.2
23.177152,72.586105,12,4.2
23.177136,72.586074,13.4,4.2
23.177119,72.586042,13.3,4.2
23.177102,72.586008,13.7,4.2
23.177084,72.585975,14.5,4.2
23.177066,72.585938,15.2,4.2
23.177045,72.585898,18.3,4.2
23.177012,72.585836,17.6,4.2
23.176988,72.585793,18.3,4.2
23.176965,72.585748,19.2,4.2
23.176939,72.585701,19.7,4.2
23.176915,72.585659,21.1,4.2
23.17689,72.585611,21.5,4.2
23.176862,72.585555,21.9,4.2
23.176836,72.585504,21.8,4.2
23.176804,72.585453,24.8,4.2
23.176771,72.585389,25.5,4.2
23.176739,72.585329,27.9,4.2
23.176699,72.58526,27.9,4.2
23.176668,72.585194,28.2,4.2
23.176633,72.585129,30.9,4.2
23.176592,72.585047,32,4.2
23.176552,72.584974,33.4,4.2
23.176502,72.58489,33.8,4.2
23.176454,72.584816,33.2,4.2
23.176419,72.584741,33.3,4.2
23.176372,72.584661,33.1,4.2
23.176328,72.584586,36,4.2
23.176289,72.584502,36,4.2
23.176241,72.584419,35.7,4.2
23.176193,72.584337,34.8,4.2
23.176154,72.584253,36.4,4.2
23.176098,72.584162,37.4,4.2
23.176055,72.584074,38,4.2
23.176001,72.583982,36.4,4.2
23.175955,72.583902,39,4.2
23.175906,72.583809,38.9,4.2
23.175857,72.583718,40.8,4.2
23.175798,72.58362,46.3,4.2
23.17573,72.583497,48,4.2
23.17567,72.583376,49.2,4.2
23.17561,72.583259,50,4.2
23.175545,72.583139,50.8,4.2
23.175484,72.583022,51.2,4.2
23.175421,72.582899,53.1,4.2
23.175352,72.582768,53.2,4.2
23.175287,72.58265,52.7,4.2
23.17522,72.582527,52.5,4.2
23.175151,72.582417,52.2,4.2
23.175078,72.582283,51.6,4.2
23.175006,72.58216,50.7,4.2
23.174941,72.582053,49.5,4.2
23.174875,72.581943,50.2,4.2
23.174808,72.581829,51,4.2
23.174741,72.581714,51.3,4.2
23.17467,72.581592,52.2,4.2
23.174594,72.581472,52.6,4.2
23.174524,72.58135,52.9,4.2
23.174447,72.581228,52.6,4.2
23.174382,72.581111,52.8,4.2
23.174302,72.580994,53.2,4.2
23.174226,72.580881,53.2,4.2
23.174148,72.58076,52.7,4.2
23.174077,72.580641,52.1,4.2
23.174009,72.580519,51.6,4.2
23.173944,72.5804,51.6,4.2
23.173879,72.580281,50.1,4.2
23.173819,72.580161,48.1,4.2
23.17376,72.58005,46.9,4.2
23.173694,72.579935,46.8,4.2
23.173634,72.579826,47.9,4.2
23.17358,72.579708,48.3,4.2
23.173525,72.57959,48.9,4.2
23.173462,72.579467,48.6,4.2
23.173399,72.579353,48.7,4.2
23.173336,72.579238,48.5,4.2
23.173275,72.57912,48.9,4.2
23.173217,72.57901,49.5,4.2
23.173156,72.57889,49.3,4.4
23.173092,72.578781,53.1,4.4
23.173021,72.578654,51.9,4.4
23.172956,72.578532,51.3,4.4
23.172887,72.578417,50.7,4.4
23.172815,72.5783,50.1,4.4
23.172747,72.578191,50.2,4.4
23.172689,72.578084,50.7,4.4
23.172623,72.577968,51.1,4.4
23.172554,72.577853,52.2,4.4
23.172486,72.577733,52.3,4.4
23.172413,72.577613,53.2,4.4
23.172346,72.577491,54.4,4.4
23.172273,72.577364,55,4.4
23.1722,72.577234,55.7,4.4
23.17213,72.577106,55.9,4.4
23.172059,72.576975,56.3,4.4
23.171985,72.576844,57.6,4.4
23.171911,72.576708,57.7,4.4
23.171837,72.576571,57.9,4.4
23.171767,72.576432,57.9,4.4
23.171697,72.576293,58.9,4.4
23.171628,72.576151,58.7,4.4
23.171556,72.576014,57.3,4.4
23.171488,72.575879,56.1,4.4
23.17142,72.57575,54.8,4.4
23.171348,72.575625,52.4,4.4
23.17128,72.575508,48,4.4
23.171213,72.575406,47.5,4.4
23.171139,72.575285,47.1,4.4
23.17108,72.575176,45.4,4.4
23.171026,72.575075,44.1,4.4
23.170968,72.574973,40.5,4.4
23.170909,72.574886,38.8,4.4
23.17086,72.574798,37.5,4.4
23.170811,72.574709,37.2,4.4
23.170758,72.574618,36.7,4.4
23.170702,72.574528,35.3,4.4
23.17066,72.574452,35.1,4.4
23.170616,72.574378,35.5,4.4
23.170573,72.574292,36.8,4.4
23.170519,72.574211,39.9,4.4
23.170457,72.574113,42.2,4.4
23.170406,72.574024,44.9,4.4
23.170342,72.573917,45.4,4.4
23.170283,72.573812,47.2,4.4
23.170222,72.573703,47.5,4.4
23.170164,72.573591,48.9,4.4
23.170103,72.573475,51.9,4.4
23.170038,72.573346,53.8,4.4
23.169971,72.573217,56.6,4.4
23.1699,72.573079,56,4.4
23.169833,72.572944,56.1,4.4
23.169765,72.572812,56.9,4.4
23.169691,72.572682,57.6,4.4
23.169617,72.572542,58.5,4.4
23.169536,72.572406,58.8,4.4
23.169456,72.572275,59.1,4.4
23.169379,72.57214,58.6,4.4
23.169305,72.572007,59.5,4.4
23.169231,72.571867,60,4.4
23.169151,72.571723,60.6,4.4
23.169072,72.57159,60.3,4.4
23.168994,72.571452,60.9,4.4
23.168913,72.571315,61.1,4.4
23.168831,72.571166,61.7,4.4
23.16875,72.571024,62,4.4
23.168669,72.570882,61.7,4.4
23.168588,72.570741,62.4,4.4
23.168512,72.5706,61.4,4.4
23.168434,72.570455,62,4.4
23.168356,72.570308,62,4.4
23.168275,72.57016,61.7,4.4
23.168193,72.57002,61.5,4.4
23.168115,72.569883,60.7,4.4
23.168035,72.569738,59.9,4.4
23.167951,72.569601,59.1,4.4
23.167873,72.569467,58.4,4.4
23.167801,72.569332,58.4,4.4
23.167724,72.569197,59.4,4.4
23.167649,72.569058,60.4,4.4
23.167572,72.568916,61.5,4.4
23.167492,72.568779,61.9,4.4
23.167414,72.568636,63,4.4
23.167332,72.568485,63.7,4.4
23.167247,72.568337,63.7,4.4
23.167165,72.568189,62.8,4.4
23.167089,72.568034,64.3,4.4
23.167002,72.567878,63.4,4.4
23.166914,72.567736,63.5,4.4
23.166828,72.567589,63.4,4.4
23.166744,72.567444,62.5,4.4
23.166658,72.567294,62.7,4.4
23.16658,72.56716,63.1,4.4
23.166496,72.567013,63.5,4.4
23.16642,72.566864,63,4.4
23.166338,72.566722,63.7,4.4
23.166253,72.56657,63.9,4.4
23.166161,72.566419,63.8,4.4
23.166082,72.566271,63.7,4.4
23.165991,72.566114,63.8,4.4
23.16591,72.565965,63.7,4.4
23.165822,72.565814,62.9,4.4
23.165746,72.565672,62.7,4.4
23.16566,72.565535,62.7,4.4
23.165581,72.565395,62.7,4.4
23.165498,72.565245,62,4.4
23.165414,72.5651,60.6,4.4
23.165334,72.56496,61.4,4.4
23.165253,72.564816,61.3,4.4
23.165167,72.564676,60.1,4.4
23.165092,72.564536,59.5,4.4
23.165013,72.5644,58.9,4.4
23.164937,72.564265,58,4.4
23.164861,72.564133,57.5,4.4
23.164789,72.564002,57.5,4.4
23.164715,72.563863,57,4.4
23.164639,72.56373,57.1,4.4
23.164567,72.563602,57.3,4.4
23.164494,72.56347,57.7,4.4
23.164418,72.56334,58,4.4
23.16434,72.563207,58.5,4.4
23.164259,72.563073,59,4.4
23.164182,72.562936,59.1,4.4
23.164106,72.562797,60,4.4
23.164024,72.562657,60.5,4.4
23.163941,72.562518,61.2,4.4
23.16386,72.562375,62,4.4
23.163785,72.56223,62.8,4.4
23.163706,72.562084,63.8,4.4
23.16362,72.561937,64.7,4.4
23.163536,72.561783,64.4,4.4
23.163452,72.561633,64.2,4.4
23.163374,72.561482,64.5,4.4
23.163291,72.561337,64.8,4.4
23.163215,72.561181,65.6,4.4
23.163129,72.56103,66.4,4.4
23.163045,72.560876,66.3,4.4
23.162951,72.560724,66,4.4
23.162864,72.560574,65.9,4.4
23.162784,72.560421,66.1,4.4
23.162697,72.560274,66.4,4.4
23.162616,72.560118,66.2,4.4
23.162533,72.559967,66,4.4
23.162449,72.559819,65.9,4.4
23.162361,72.559665,65.7,4.4
23.162269,72.559514,65.1,4.4
23.16218,72.559368,64,4.4
23.162097,72.559218,63.1,4.4
23.162014,72.559071,62.4,4.4
23.161934,72.558926,61.5,4.4
23.161858,72.558777,60.8,4.4
23.161775,72.558637,59.9,4.4
23.161694,72.558497,59.2,4.4
23.161613,72.558361,58.6,4.4
23.161538,72.558228,58.1,4.4
23.161461,72.558094,57.2,4.4
23.161389,72.557956,57.2,4.4
23.161314,72.557824,55.5,4.4
23.161242,72.557697,55.1,4.4
23.161172,72.557568,53.6,4.4
23.161107,72.557445,54.5,4.4
23.161031,72.557317,53.7,4.4
23.160955,72.557189,46.9,4.4
23.160818,72.556967,47.3,4.4
23.160746,72.55686,50.9,4.4
23.160684,72.556731,38.7,4.4
23.160611,72.556691,29.2,4.4
23.16057,72.556655,18,4.4
23.160535,72.556624,9.3,4.4
23.160523,72.55661,7,4.4
23.160522,72.556591,8.5,4.4
23.160505,72.556578,10.9,4.4
23.16049,72.556555,14,4.4
23.160465,72.556532,17.2,4.4
23.160428,72.556508,22.2,4.4
23.160383,72.556469,24.9,4.4
23.160324,72.556436,27.8,4.4
23.160263,72.556394,32.7,4.4
23.160185,72.556345,32.7,4.4
23.160115,72.556302,33.8,4.4
23.16004,72.556252,36.1,4.4
23.159961,72.556203,37.5,4.4
23.159876,72.556149,39.1,4.4
23.159793,72.556096,41.3,4.4
23.159702,72.556035,43.7,4.4
23.159609,72.555975,45.6,4.4
23.159514,72.555911,47.1,4.4
23.159409,72.555841,46.2,4.4
23.159309,72.555767,45.7,4.4
23.15921,72.555707,46.3,4.4
23.159112,72.555641,47,4.4
23.15901,72.555577,48.9,4.4
23.158902,72.555501,49.6,4.4
23.158788,72.555438,50.3,4.4
23.158677,72.555369,50.5,4.4
23.158572,72.555301,50.8,4.4
23.158463,72.555225,51.5,4.4
23.158358,72.555154,51.8,4.4
23.158247,72.555084,54,4.4
23.158131,72.555008,53.8,4.4
23.158008,72.554935,55.4,4.4
23.157885,72.554857,55.6,4.4
23.157765,72.554775,54.1,4.4
23.157647,72.554701,53.9,4.4
23.157534,72.554621,52.6,4.4
23.157424,72.554557,52.2,4.4
23.157316,72.554479,51.5,4.4
23.157212,72.554408,50.9,4.4
23.157105,72.554337,49.1,4.4
23.157007,72.554265,46.4,4.4
23.156913,72.554205,44.2,4.4
23.156824,72.554138,39.9,4.4
23.15674,72.55409,39.3,4.4
23.156654,72.554024,38.6,4.4
23.156571,72.553972,38.3,4.4
23.156489,72.553916,38.1,4.4
23.156409,72.553866,39.2,4.4
23.156324,72.553814,40.3,4.4
23.156238,72.553762,43.3,4.4
23.156143,72.553693,44.1,4.4
23.156051,72.553635,45.7,4.4
23.155956,72.553575,47.7,4.4
23.155854,72.553511,50.8,4.4
23.155739,72.553436,53.2,4.4
23.155609,72.553346,49.4,4.4
23.155508,72.553279,52.5,4.4
23.155387,72.553199,55.7,4.4
23.155255,72.553128,63.9,4.4
23.152905,72.551502,63.8,4.4
23.152751,72.551397,63.4,4.4
23.152631,72.551332,63.3,4.4
23.152496,72.551243,61.8,4.4
23.152369,72.551159,62.2,4.4
23.152224,72.551059,62.1,4.4
23.152091,72.550979,61.9,4.4
23.151945,72.550889,61.7,4.4
23.151813,72.550807,61.6,4.4
23.151679,72.550717,61.3,4.4
23.15155,72.550631,61,4.4
23.15142,72.550541,61,4.4
23.151289,72.550454,61.6,4.4
23.151154,72.550364,61.1,4.4
23.151019,72.550274,62.2,4.4
23.15089,72.550188,62.6,4.4
23.150757,72.550107,63.4,4.4
23.150622,72.550018,63.9,4.4
23.150485,72.549932,65.3,4.4
23.150348,72.549839,66.5,4.4
23.150205,72.549743,67.9,4.4
23.15006,72.549645,68.4,4.4
23.149914,72.549551,68.7,4.4
23.149769,72.549455,68,4.4
23.14962,72.549358,67.4,4.4
23.149474,72.549262,67.1,4.4
23.149328,72.549163,67.5,4.4
23.149182,72.549059,67.6,4.4
23.149035,72.548965,68.6,4.4
23.148891,72.548869,68.7,4.4
23.148744,72.548775,68.2,4.4
23.1486,72.548681,70,4.4
23.148454,72.548589,70.5,4.4
23.148308,72.548493,71.3,4.4
23.148147,72.548393,71.7,4.4
23.147987,72.548286,71.4,4.4
23.14783,72.548176,71.4,4.4
23.147677,72.54807,70.9,4.4
23.147529,72.547963,70.1,4.4
23.147386,72.547859,69.9,4.4
23.147238,72.547763,68.3,4.4
23.147096,72.547666,68.3,4.4
23.146956,72.547569,67.9,4.4
23.146807,72.547478,66.9,4.4
23.146663,72.547376,67.1,4.4
23.146522,72.547285,65,4.4
23.146379,72.547192,63.6,4.4
23.146241,72.547096,62.4,4.4
23.146107,72.547011,61.5,4.4
23.145974,72.546921,60.3,4.4
23.145844,72.546837,59.4,4.4
23.145719,72.546759,59.2,4.4
23.145587,72.546676,59.4,4.4
23.145456,72.546592,59.5,4.4
23.145326,72.546503,59.5,4.4
23.145199,72.546418,59.7,4.4
23.145068,72.546341,58.9,4.5
23.144946,72.546258,58.9,4.5
23.144819,72.546176,58.4,4.5
23.144691,72.5461,57.4,4.5
23.144561,72.546021,58.1,4.5
23.144435,72.54594,56.7,4.5
23.144311,72.545863,57.4,4.5
23.144178,72.545794,58.3,4.5
23.14405,72.545726,58.4,4.5
23.143927,72.545659,57.2,4.5
23.143802,72.545593,56.1,4.5
23.143677,72.545525,55,4.5
23.143555,72.545451,53.5,4.5
23.14343,72.545388,53.1,4.5
23.143312,72.545322,53.1,4.5
23.143188,72.545255,51.5,4.5
23.14307,72.545191,50.6,4.5
23.142956,72.545129,50,4.5
23.142847,72.545066,49.9,4.5
23.14273,72.545004,49.4,4.5
23.142617,72.544938,49.2,4.5
23.142512,72.544875,50.3,4.5
23.142393,72.54482,50.4,4.5
23.142274,72.544763,50.7,4.5
23.142154,72.544706,50.5,4.5
23.142045,72.544646,52.9,4.5
23.14192,72.544589,53.9,4.5
23.141799,72.544532,54.1,4.5
23.141679,72.544477,53.9,4.5
23.14155,72.544423,54.9,4.5
23.141419,72.544374,55.9,4.5
23.141285,72.544326,55.8,4.5
23.141155,72.544276,55,4.5
23.141026,72.544226,54.7,4.5
23.14089,72.544177,56.1,4.5
23.14076,72.544127,56.5,4.5
23.140633,72.544076,57.7,4.5
23.140491,72.544025,59.1,4.5
23.140354,72.543973,59.6,4.5
23.140205,72.543931,59.4,4.5
23.140065,72.543882,60.2,4.5
23.139916,72.543832,60.6,4.5
23.139771,72.543786,61.1,4.5
23.139619,72.543743,61.4,4.5
23.139475,72.543689,61.1,4.5
23.139331,72.543642,61.7,4.5
23.139183,72.543597,62.4,4.5
23.139033,72.543547,60,4.5
23.13889,72.543502,59.3,4.5
23.138745,72.54346,59.1,4.5
23.138601,72.543418,59,4.5
23.138461,72.543379,59.3,4.5
